# TRACKC++ version(Aug 26 2014 13:49:42)
# Accelerator Physics Group - LNLS
# Campinas BRAZIL
# contact: xresende@gmail.com
# ebeam_energy[eV]  : 3000000000.000000
# harmonic_number   : 864
# cavity_state      : on
# radiation_state   : on
# chamber_state     : on

00012 d12             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00013 hcm             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00014 d12             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00015 sa2             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00016 d12             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00017 BPM             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00018 d12             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00019 qaf             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00020 d23             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00021 qad             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00022 d17             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00023 sa1             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00024 d17             +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00025 b1              +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00 +0.000000000000000E+00
00026 mb1             -1.596566592230323E-10 +0.000000000000000E+00 -5.351306613476913E-07 -2.928235229930541E-09 +0.000000000000000E+00 +4.281434957297323E-13
00027 b1              -1.596566592230323E-10 +0.000000000000000E+00 -5.351306613476913E-07 -2.928235229930541E-09 +0.000000000000000E+00 +4.281434957297323E-13
00028 d32             -4.273939947617643E-09 +0.000000000000000E+00 -1.070260773874969E-06 -1.932009063774771E-08 +0.000000000000000E+00 -3.955023203516754E-11
00029 vcm             -1.045637556851524E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932009063774771E-08 +0.000000000000000E+00 -3.955017231249534E-11
00030 d12             -1.045637556851524E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932009063774771E-08 +0.000000000000000E+00 -3.955017231249534E-11
00031 hcm             -1.277478892635184E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932009063774771E-08 +0.000000000000000E+00 -3.955014991649327E-11
00032 d15             -1.277478892635184E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932009063774771E-08 +0.000000000000000E+00 -3.955014991649327E-11
00033 sd1             -1.567280562364759E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932009063774771E-08 +0.000000000000000E+00 -3.955012192149067E-11
00034 d17             -1.857082184888595E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932008396826261E-08 +0.000000000000000E+00 -3.955009392649721E-11
00035 qf1             -2.185523963867412E-08 +0.000000000000000E+00 -1.070260773874969E-06 -1.932008396826261E-08 +0.000000000000000E+00 -3.955006219884951E-11
00036 d12             -2.496969088764077E-08 +0.000000000000000E+00 -1.070260773875268E-06 -5.287471110718414E-09 +0.000000000000000E+00 -3.955004073735328E-11
00037 BPM             -2.560418810000446E-08 +0.000000000000000E+00 -1.070260773875268E-06 -5.287471110718414E-09 +0.000000000000000E+00 -3.955003905990864E-11
00038 d11             -2.560418810000446E-08 +0.000000000000000E+00 -1.070260773875268E-06 -5.287471110718414E-09 +0.000000000000000E+00 -3.955003905990864E-11
00039 sf1             -2.618581054467117E-08 +0.000000000000000E+00 -1.070260773875268E-06 -5.287471110718414E-09 +0.000000000000000E+00 -3.955003752225106E-11
00040 d20             -2.697893351431812E-08 +0.000000000000000E+00 -1.070260773875268E-06 -5.287490694686342E-09 +0.000000000000000E+00 -3.955003542543759E-11
00041 qf2             -2.803643278505538E-08 +0.000000000000000E+00 -1.070260773875268E-06 -5.287490694686342E-09 +0.000000000000000E+00 -3.955003262967582E-11
00042 d17             -2.642476536825006E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795477721401408E-08 +0.000000000000000E+00 -3.955002176796373E-11
00043 sd2             -2.337244997509423E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795477721401408E-08 +0.000000000000000E+00 -3.954999436611297E-11
00044 d12             -2.067923004334111E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795478319972706E-08 +0.000000000000000E+00 -3.954997018800099E-11
00045 hcm             -1.852465375341538E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795478319972706E-08 +0.000000000000000E+00 -3.954995084550521E-11
00046 d10             -1.852465375341538E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795478319972706E-08 +0.000000000000000E+00 -3.954995084550521E-11
00047 BPM             -1.672917351181060E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795478319972706E-08 +0.000000000000000E+00 -3.954993472675872E-11
00048 d10             -1.672917351181060E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795478319972706E-08 +0.000000000000000E+00 -3.954993472675872E-11
00049 b2              -1.493369327020582E-08 +0.000000000000000E+00 -1.070260773876089E-06 +1.795478319972706E-08 +0.000000000000000E+00 -3.954991860801223E-11
00050 mb2             -1.900619472852750E-08 +0.000000000000000E+00 -1.863999045896450E-06 -3.622266995458530E-08 +0.000000000000000E+00 -5.486027015470740E-10
00051 b2              -1.900619472852750E-08 +0.000000000000000E+00 -1.863999045896450E-06 -3.622266995458530E-08 +0.000000000000000E+00 -5.486027015470740E-10
00052 d18             -6.753308969865359E-08 +0.000000000000000E+00 -2.657736571979919E-06 -1.305053391828639E-07 +0.000000000000000E+00 -1.926499229077215E-09
00053 vcm             -9.102411318452133E-08 +0.000000000000000E+00 -2.657736571979919E-06 -1.305053391828639E-07 +0.000000000000000E+00 -1.926497696221147E-09
00054 d26             -9.102411318452133E-08 +0.000000000000000E+00 -2.657736571979919E-06 -1.305053391828639E-07 +0.000000000000000E+00 -1.926497696221147E-09
00055 sd3             -1.249555915529970E-07 +0.000000000000000E+00 -2.657736571979919E-06 -1.305053391828639E-07 +0.000000000000000E+00 -1.926495482095715E-09
00056 d17             -1.445314162304093E-07 +0.000000000000000E+00 -2.657736571979919E-06 -1.305049436988734E-07 +0.000000000000000E+00 -1.926494204719342E-09
00057 qf3             -1.667173156234940E-07 +0.000000000000000E+00 -2.657736571979919E-06 -1.305049436988734E-07 +0.000000000000000E+00 -1.926492757030718E-09
00058 d12             -1.825126937692912E-07 +0.000000000000000E+00 -2.657736572008345E-06 +6.176266090332881E-09 +0.000000000000000E+00 -1.926492062166113E-09
00059 BPM             -1.817715398686594E-07 +0.000000000000000E+00 -2.657736572008345E-06 +6.176266090332881E-09 +0.000000000000000E+00 -1.926492059877325E-09
00060 d11             -1.817715398686594E-07 +0.000000000000000E+00 -2.657736572008345E-06 +6.176266090332881E-09 +0.000000000000000E+00 -1.926492059877325E-09
00061 sf2             -1.810921487930803E-07 +0.000000000000000E+00 -2.657736572008345E-06 +6.176266090332881E-09 +0.000000000000000E+00 -1.926492057779270E-09
00062 d20             -1.801657677655900E-07 +0.000000000000000E+00 -2.657736572008345E-06 +6.175449511158877E-09 +0.000000000000000E+00 -1.926492054918664E-09
00063 qf4             -1.789306745808059E-07 +0.000000000000000E+00 -2.657736572008345E-06 +6.175449511158877E-09 +0.000000000000000E+00 -1.926492051105026E-09
00064 d15             -1.625022698627402E-07 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926491367367561E-09
00065 hcm             -1.439933041458582E-07 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926490225428188E-09
00066 crhv            -1.439933041458582E-07 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926490225428188E-09
00067 d12             -1.439933041458582E-07 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926490225428188E-09
00068 BPM             -1.291861315723526E-07 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926489311876690E-09
00069 d44             -1.291861315723526E-07 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926489311876690E-09
00070 b3              -7.489316546949858E-08 +0.000000000000000E+00 -2.657736572029254E-06 +1.233927768328462E-07 +0.000000000000000E+00 -1.926485962187862E-09
00071 mb3             -5.323842043052435E-08 +0.000000000000000E+00 -2.934331037792468E-06 +7.906130709103609E-08 +0.000000000000000E+00 -2.716102561062329E-09
00072 b3              -5.323842043052435E-08 +0.000000000000000E+00 -2.934331037792468E-06 +7.906130709103609E-08 +0.000000000000000E+00 -2.716102561062329E-09
00073 d13             -4.109966152665686E-08 +0.000000000000000E+00 -3.210925225700632E-06 +3.411299418043973E-08 +0.000000000000000E+00 -3.294728287770456E-09
00074 bc              -3.666495804369841E-08 +0.000000000000000E+00 -3.210925225700632E-06 +3.411299418043973E-08 +0.000000000000000E+00 -3.294728212129706E-09
00075 mc              -3.576074057487487E-08 +0.000000000000000E+00 -4.115896338425192E-06 -7.024835063875207E-09 +0.000000000000000E+00 -3.734540141658906E-09
00076 bc              -3.576074057487487E-08 +0.000000000000000E+00 -4.115896338425192E-06 -7.024835063875207E-09 +0.000000000000000E+00 -3.734540141658906E-09
00077 d13             -3.777687780846077E-08 +0.000000000000000E+00 -5.020865813112198E-06 -5.922039120960615E-08 +0.000000000000000E+00 -4.180438692039496E-09
00078 b3              -4.547556731979654E-08 +0.000000000000000E+00 -5.020865813112198E-06 -5.922039120960615E-08 +0.000000000000000E+00 -4.180438464078649E-09
00079 mb3             -6.576870596941380E-08 +0.000000000000000E+00 -5.297458905585863E-06 -1.315328482142110E-07 +0.000000000000000E+00 -4.858461473287954E-09
00080 b3              -6.576870596941380E-08 +0.000000000000000E+00 -5.297458905585863E-06 -1.315328482142110E-07 +0.000000000000000E+00 -4.858461473287954E-09
00081 d44             -1.023543462091504E-07 +0.000000000000000E+00 -5.574052053966400E-06 -2.120405654627043E-07 +0.000000000000000E+00 -5.889554469382413E-09
00082 BPM             -1.956527150627049E-07 +0.000000000000000E+00 -5.574052053966400E-06 -2.120405654627043E-07 +0.000000000000000E+00 -5.889544577807832E-09
00083 d12             -1.956527150627049E-07 +0.000000000000000E+00 -5.574052053966400E-06 -2.120405654627043E-07 +0.000000000000000E+00 -5.889544577807832E-09
00084 hcm             -2.210977247500379E-07 +0.000000000000000E+00 -5.574052053966400E-06 -2.120405654627043E-07 +0.000000000000000E+00 -5.889541880105674E-09
00085 d15             -2.210977247500379E-07 +0.000000000000000E+00 -5.574052053966400E-06 -2.120405654627043E-07 +0.000000000000000E+00 -5.889541880105674E-09
00086 qf4             -2.529039868592042E-07 +0.000000000000000E+00 -5.574052053966400E-06 -2.120405654627043E-07 +0.000000000000000E+00 -5.889538507977976E-09
00087 d20             -2.833327001085873E-07 +0.000000000000000E+00 -5.574052054017989E-06 -2.794516717714750E-08 +0.000000000000000E+00 -5.889536301065791E-09
00088 sf2             -2.889217646977538E-07 +0.000000000000000E+00 -5.574052054017989E-06 -2.794516717714750E-08 +0.000000000000000E+00 -5.889536222971684E-09
00089 d11             -2.931137213527308E-07 +0.000000000000000E+00 -5.574052054017989E-06 -2.794728685083478E-08 +0.000000000000000E+00 -5.889536164396683E-09
00090 BPM             -2.961879400421776E-07 +0.000000000000000E+00 -5.574052054017989E-06 -2.794728685083478E-08 +0.000000000000000E+00 -5.889536121438408E-09
00091 d12             -2.961879400421776E-07 +0.000000000000000E+00 -5.574052054017989E-06 -2.794728685083478E-08 +0.000000000000000E+00 -5.889536121438408E-09
00092 qf3             -2.995416331579378E-07 +0.000000000000000E+00 -5.574052054017989E-06 -2.794728685083478E-08 +0.000000000000000E+00 -5.889536074574835E-09
00093 d17             -2.779292186262828E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980625527815411E-07 +0.000000000000000E+00 -5.889534604826736E-09
00094 sd3             -2.442583969705082E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980625527815411E-07 +0.000000000000000E+00 -5.889531270343704E-09
00095 d26             -2.145487588006771E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980636987086831E-07 +0.000000000000000E+00 -5.889528328135038E-09
00096 vcm             -1.630519100903041E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980636987086831E-07 +0.000000000000000E+00 -5.889523228278447E-09
00097 crhv            -1.630519100903041E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980636987086831E-07 +0.000000000000000E+00 -5.889523228278447E-09
00098 d18             -1.630519100903041E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980636987086831E-07 +0.000000000000000E+00 -5.889523228278447E-09
00099 b2              -1.274002455985075E-07 +0.000000000000000E+00 -5.574052054095696E-06 +1.980636987086831E-07 +0.000000000000000E+00 -5.889519697608499E-09
00100 mb2             -8.315512478925543E-08 +0.000000000000000E+00 -6.367784833316456E-06 -5.492251671464107E-08 +0.000000000000000E+00 -9.198700556452306E-09
00101 b2              -8.315512478925543E-08 +0.000000000000000E+00 -6.367784833316456E-06 -5.492251671464107E-08 +0.000000000000000E+00 -9.198700556452306E-09
00102 d20             -2.041061234302865E-07 +0.000000000000000E+00 -7.161517115946279E-06 -3.536762250066084E-07 +0.000000000000000E+00 -1.379810546387121E-08
00103 hcm             -2.748418750069038E-07 +0.000000000000000E+00 -7.161517115946279E-06 -3.536762250066084E-07 +0.000000000000000E+00 -1.379809295500484E-08
00104 d12             -2.748418750069038E-07 +0.000000000000000E+00 -7.161517115946279E-06 -3.536762250066084E-07 +0.000000000000000E+00 -1.379809295500484E-08
00105 sd2             -3.172833259528742E-07 +0.000000000000000E+00 -7.161517115946279E-06 -3.536762250066084E-07 +0.000000000000000E+00 -1.379808544968501E-08
00106 d17             -3.703350357907155E-07 +0.000000000000000E+00 -7.161517115946279E-06 -3.536747655001872E-07 +0.000000000000000E+00 -1.379807606807195E-08
00107 qf2             -4.304601765129717E-07 +0.000000000000000E+00 -7.161517115946279E-06 -3.536747655001872E-07 +0.000000000000000E+00 -1.379806543562328E-08
00108 d20             -4.714833330829368E-07 +0.000000000000000E+00 -7.161517116171725E-06 +3.124542880106655E-08 +0.000000000000000E+00 -1.379806051543981E-08
00109 sf1             -4.652342025694684E-07 +0.000000000000000E+00 -7.161517116171725E-06 +3.124542880106655E-08 +0.000000000000000E+00 -1.379806041781073E-08
00110 d11             -4.605478015424179E-07 +0.000000000000000E+00 -7.161517116171725E-06 +3.123949077547706E-08 +0.000000000000000E+00 -1.379806034460288E-08
00111 BPM             -4.571114329475029E-07 +0.000000000000000E+00 -7.161517116171725E-06 +3.123949077547706E-08 +0.000000000000000E+00 -1.379806029092729E-08
00112 d12             -4.571114329475029E-07 +0.000000000000000E+00 -7.161517116171725E-06 +3.123949077547706E-08 +0.000000000000000E+00 -1.379806029092729E-08
00113 qf1             -4.533626672075956E-07 +0.000000000000000E+00 -7.161517116171725E-06 +3.123949077547706E-08 +0.000000000000000E+00 -1.379806023237211E-08
00114 d17             -4.126090951287002E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907561046534041E-07 +0.000000000000000E+00 -1.379805620554942E-08
00115 sd1             -3.631802033517670E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907561046534041E-07 +0.000000000000000E+00 -1.379804901962194E-08
00116 d15             -3.195662682233517E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379804267903749E-08
00117 hcm             -2.759521429010374E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379803633839773E-08
00118 d12             -2.759521429010374E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379803633839773E-08
00119 vcm             -2.410608426431859E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379803126588592E-08
00120 d22             -2.410608426431859E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379803126588592E-08
00121 BPM             -1.770934588371249E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379802196628094E-08
00122 d10             -1.770934588371249E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379802196628094E-08
00123 b1              -1.480173752889153E-07 +0.000000000000000E+00 -7.161517116274206E-06 +2.907587531933957E-07 +0.000000000000000E+00 -1.379801773918777E-08
00124 mb1             -7.134478213084487E-08 +0.000000000000000E+00 -7.696641577396572E-06 +8.176155104137082E-08 +0.000000000000000E+00 -1.627253737068705E-08
00125 b1              -7.134478213084487E-08 +0.000000000000000E+00 -7.696641577396572E-06 +8.176155104137082E-08 +0.000000000000000E+00 -1.627253737068705E-08
00126 d17             -8.059438027084644E-08 +0.000000000000000E+00 -8.231764983209084E-06 -1.291974213338908E-07 +0.000000000000000E+00 -1.793147058675734E-08
00127 sb1             -1.025581226979737E-07 +0.000000000000000E+00 -8.231764983209084E-06 -1.291974213338908E-07 +0.000000000000000E+00 -1.793146916791622E-08
00128 d17             -1.219378810599938E-07 +0.000000000000000E+00 -8.231764983209084E-06 -1.291972180974684E-07 +0.000000000000000E+00 -1.793146791599945E-08
00129 qbd1            -1.439015889366448E-07 +0.000000000000000E+00 -8.231764983209084E-06 -1.291972180974684E-07 +0.000000000000000E+00 -1.793146649716280E-08
00130 d23             -1.663685611868445E-07 +0.000000000000000E+00 -8.231764983220263E-06 -1.933103741693021E-07 +0.000000000000000E+00 -1.793146467049052E-08
00131 qbf             -2.108303132444777E-07 +0.000000000000000E+00 -8.231764983220263E-06 -1.933103741693021E-07 +0.000000000000000E+00 -1.793146037299618E-08
00132 d12             -2.259256238407321E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078789704581221E-07 +0.000000000000000E+00 -1.793145873315244E-08
00133 BPM             -2.129800408207605E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078789704581221E-07 +0.000000000000000E+00 -1.793145803486860E-08
00134 d12             -2.129800408207605E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078789704581221E-07 +0.000000000000000E+00 -1.793145803486860E-08
00135 sb2             -2.000344578007888E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078789704581221E-07 +0.000000000000000E+00 -1.793145733658477E-08
00136 d12             -1.838525074062904E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078786023922625E-07 +0.000000000000000E+00 -1.793145646373304E-08
00137 hcm             -1.709069685545855E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078786023922625E-07 +0.000000000000000E+00 -1.793145576545397E-08
00138 d12             -1.709069685545855E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078786023922625E-07 +0.000000000000000E+00 -1.793145576545397E-08
00139 vcm             -1.579614297028806E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078786023922625E-07 +0.000000000000000E+00 -1.793145506717490E-08
00140 d12             -1.579614297028806E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078786023922625E-07 +0.000000000000000E+00 -1.793145506717490E-08
00141 qbd2            -1.450158908511757E-07 +0.000000000000000E+00 -8.231764983321751E-06 +1.078786023922625E-07 +0.000000000000000E+00 -1.793145436889584E-08
00142 crhv            -1.353826046401504E-07 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145400274094E-08
00143 d10             -1.353826046401504E-07 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145400274094E-08
00144 dib             -1.323197918794742E-07 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145395583683E-08
00145 id_endb         -7.373277798687938E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145305863156E-08
00146 dib             -7.373277798687938E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145305863156E-08
00147 mib             -4.310465038011733E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145258959046E-08
00148 dib             -4.310465038011733E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145258959046E-08
00149 id_endb         -1.247652277335528E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145212054936E-08
00150 dib             -1.247652277335528E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145212054936E-08
00151 d10             +4.611049111923950E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145122334409E-08
00152 crhv            +4.917330387991571E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145117643998E-08
00153 qbd2            +4.917330387991571E-08 +0.000000000000000E+00 -8.231764983337965E-06 +3.062787548321371E-08 +0.000000000000000E+00 -1.793145117643998E-08
00154 d12             +5.543823458431333E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944870554963465E-08 +0.000000000000000E+00 -1.793145103142947E-08
00155 vcm             +6.257213797488562E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944870554963465E-08 +0.000000000000000E+00 -1.793145081937706E-08
00156 d12             +6.257213797488562E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944870554963465E-08 +0.000000000000000E+00 -1.793145081937706E-08
00157 hcm             +6.970604136545790E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944870554963465E-08 +0.000000000000000E+00 -1.793145060732466E-08
00158 d12             +6.970604136545790E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944870554963465E-08 +0.000000000000000E+00 -1.793145060732466E-08
00159 sb2             +7.683994475603019E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944870554963465E-08 +0.000000000000000E+00 -1.793145039527225E-08
00160 d12             +8.575731922083958E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944863949194918E-08 +0.000000000000000E+00 -1.793145013020703E-08
00161 BPM             +9.289121468442436E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944863949194918E-08 +0.000000000000000E+00 -1.793144991815510E-08
00162 d12             +9.289121468442436E-08 +0.000000000000000E+00 -8.231764983340225E-06 +5.944863949194918E-08 +0.000000000000000E+00 -1.793144991815510E-08
00163 qbf             +1.000251101480091E-07 +0.000000000000000E+00 -8.231764983340225E-06 +5.944863949194918E-08 +0.000000000000000E+00 -1.793144970610316E-08
00164 d23             +9.702333679250864E-08 +0.000000000000000E+00 -8.231764983360875E-06 -7.643707505596216E-08 +0.000000000000000E+00 -1.793144942728924E-08
00165 qbd1            +7.944266480967733E-08 +0.000000000000000E+00 -8.231764983360875E-06 -7.643707505596216E-08 +0.000000000000000E+00 -1.793144875537613E-08
00166 d17             +7.095795057801116E-08 +0.000000000000000E+00 -8.231764983363504E-06 -4.535880947413653E-08 +0.000000000000000E+00 -1.793144849264301E-08
00167 sb1             +6.324688949176532E-08 +0.000000000000000E+00 -8.231764983363504E-06 -4.535880947413653E-08 +0.000000000000000E+00 -1.793144831775929E-08
00168 d17             +5.644301655319222E-08 +0.000000000000000E+00 -8.231764983363504E-06 -4.535875178561402E-08 +0.000000000000000E+00 -1.793144816345033E-08
00169 b1              +4.873196527407594E-08 +0.000000000000000E+00 -8.231764983363504E-06 -4.535875178561402E-08 +0.000000000000000E+00 -1.793144798856706E-08
00170 mb1             -8.919801248254978E-09 +0.000000000000000E+00 -8.766886455561643E-06 -2.384227175903087E-07 +0.000000000000000E+00 -1.729041042991656E-08
00171 b1              -8.919801248254978E-09 +0.000000000000000E+00 -8.766886455561643E-06 -2.384227175903087E-07 +0.000000000000000E+00 -1.729041042991656E-08
00172 d32             -1.549079109835863E-07 +0.000000000000000E+00 -9.302008787357257E-06 -4.769321685297728E-07 +0.000000000000000E+00 -1.907001558465301E-08
00173 vcm             -3.075276245830306E-07 +0.000000000000000E+00 -9.302008787357257E-06 -4.769321685297728E-07 +0.000000000000000E+00 -1.906997918968898E-08
